
|CBF15F      |88.3  MHz |FM |202 |ND  |-                   |B  |-  |OPER   |L'ANNONCIATION           |QC |CA |-      --           |4.6    kW |4.6    kW |126.0   |126.0   |94379      |N |46 |23 |35.00 |W |74  |53 |10.00 |-                                                                           |   0.00 km |   0.00 mi |  0.00 deg |0.     m|0.0    m|-         |-       |-       |0.     m|288876    |
|-           |88.3  MHz |FA |202 |ND  |-                   |A  |-  |VAC    |QUEBEC                   |QC |CA |-      --           |-      kW |-      kW |-       |-       |-1         |N |46 |48 |27.00 |W |71  |13 |2.00  |-                                                                           |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |0.     m|498534    |
|NEW         |88.3  MHz |FM |202 |DA  |-                   |A  |-  |PROPN  |SHERBROOKE               |QC |CA |-      --           |0.785  kW |0.     kW |61.0    |0.0     |158715     |N |45 |22 |46.00 |W |71  |55 |21.00 |-                                                                           |   0.00 km |   0.00 mi |  0.00 deg |294.   m|0.0    m|-         |0.      |-       |0.     m|655429    |
|-           |88.3  MHz |FA |202 |ND  |-                   |B  |-  |VAC    |ESTEVAN                  |SK |CA |-      --           |-      kW |-      kW |-       |-       |94451      |N |49 |24 |18.00 |W |103 |21 |14.00 |-                                                                           |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |0.     m|289109    |
|-           |88.3  MHz |FA |202 |ND  |-                   |B  |-  |VAC    |SWIFT CURRENT            |SK |CA |-      --           |-      kW |-      kW |-       |-       |94462      |N |50 |18 |31.00 |W |107 |52 |35.00 |-                                                                           |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |0.     m|289163    |
|-           |88.3  MHz |FA |202 |ND  |-                   |A  |-  |VAC    |YORKTON                  |SK |CA |-      --           |-      kW |-      kW |-       |-       |94476      |N |51 |12 |33.00 |W |102 |43 |59.00 |-                                                                           |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |0.     m|289197    |
|-           |88.3  MHz |FA |202 |ND  |-                   |A  |-  |VAC    |ESPERANZA                |BN |MX |-      --           |-      kW |-      kW |-       |-       |94479      |N |32 |35 |10.00 |W |115 |35 |3.00  |-                                                                           |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |0.     m|289218    |
|-           |88.3  MHz |FA |202 |ND  |-                   |B  |-  |VAC    |SAN FELIPE               |BN |MX |-      --           |-      kW |-      kW |-       |-       |94492      |N |31 |1  |36.00 |W |114 |49 |46.00 |-                                                                           |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |0.     m|289248    |
|-           |88.3  MHz |FA |202 |ND  |-                   |A  |-  |VAC    |VILLA UNION              |CI |MX |-      --           |-      kW |-      kW |-       |-       |94502      |N |28 |14 |0.00  |W |100 |44 |30.00 |-                                                                           |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |0.     m|289285    |
|-           |88.3  MHz |FA |202 |ND  |-                   |B  |-  |VAC    |CABORCA                  |SO |MX |-      --           |-      kW |-      kW |-       |-       |94554      |N |30 |41 |50.00 |W |112 |9  |29.00 |-                                                                           |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |0.     m|289459    |
|K203AP      |88.5  MHz |FX |203 |ND  |-                   |D  |-  |LIC    |AMBLER                   |AK |US |BLFT   -19850920TC  |0.017  kW |0.     kW |0.0     |0.0     |35437      |N |67 |5  |12.00 |W |157 |51 |3.00  |KOTZEBUE BROADCASTING, INC.                                                 |   0.00 km |   0.00 mi |  0.00 deg |28.    m|0.0    m|-         |-       |-       |0.     m|82066     |
|K203BY      |88.5  MHz |FX |203 |ND  |-                   |D  |-  |LIC    |KUPARUK                  |AK |US |BLFT   -19960222TE  |0.188  kW |0.188  kW |77.0    |77.0    |76790      |N |70 |19 |31.00 |W |149 |36 |19.00 |OMG FCC LICENSES LLC                                                        |   0.00 km |   0.00 mi |  0.00 deg |87.    m|87.0   m|-         |-       |-       |67.    m|220766    |
|K203CH      |88.5  MHz |FX |203 |ND  |-                   |D  |-  |LIC    |JUNEAU                   |AK |US |BLFT   -19980416TA  |0.     kW |0.05   kW |0.0     |0.0     |82386      |N |58 |18 |5.00  |W |134 |26 |26.00 |LIFE ON THE WAY COMMUNICATIONS, INC.                                        |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|33.    m|-         |-       |-       |30.    m|265933    |
|KAKL        |88.5  MHz |FM |203 |ND  |-                   |C3 |-  |LIC    |ANCHORAGE                |AK |US |BLED   -20040330ARP |11.    kW |11.    kW |-25.0   |-25.0   |93003      |N |61 |7  |14.00 |W |149 |53 |42.00 |EDUCATIONAL MEDIA FOUNDATION                                                |   0.00 km |   0.00 mi |  0.00 deg |94.    m|94.0   m|-         |-       |1063079 |67.8   m|985379    |
|KNKO        |88.5  MHz |FM |203 |ND  |-                   |D  |-  |CP     |SHAGELUK                 |AK |US |BNPED  -20120822ABD |0.05   kW |0.     kW |-9.0    |0.0     |189899     |N |62 |39 |20.00 |W |159 |31 |49.00 |KUSKOKWIM PUBLIC BROADCASTING CORPORATION                                   |   0.00 km |   0.00 mi |  0.00 deg |48.    m|0.0    m|-         |-       |-       |9.     m|1444065   |
|K203CH      |88.5  MHz |FX |203 |ND  |-                   |D  |-  |CP     |JUNEAU                   |AK |US |BPFT   -20121227ABL |0.     kW |0.05   kW |0.0     |0.0     |82386      |N |58 |18 |5.00  |W |134 |26 |26.00 |LIFE ON THE WAY COMMUNICATIONS, INC.                                        |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|14.    m|111402    |-       |-       |6.     m|1533589   |
|WBHY-FM     |88.5  MHz |FM |203 |ND  |-                   |C1 |-  |LIC    |MOBILE                   |AL |US |BLED   -19920401KB  |33.    kW |33.    kW |190.0   |190.0   |24452      |N |30 |40 |55.00 |W |87  |49 |41.00 |GOFORTH MEDIA, INC.                                                         |   0.00 km |   0.00 mi |  0.00 deg |235.   m|235.0  m|-         |-       |1035772 |174.   m|172245    |
|WJIA        |88.5  MHz |FM |203 |ND  |-                   |A  |-  |LIC    |GUNTERSVILLE             |AL |US |BLED   -19950905KB  |0.     kW |2.2    kW |0.0     |130.0   |36283      |N |34 |25 |33.00 |W |86  |18 |25.00 |LAKE CITY EDUCATIONAL BROADCASTING INC.                                     |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|368.   m|-         |-       |-       |39.    m|213416    |
|W203DJ      |88.5  MHz |FX |203 |DA  |-                   |D  |-  |LIC    |RAINBOW MOUNTAIN HTS     |AL |US |BLFT   -20000505AAV |0.01   kW |0.01   kW |156.9   |0.0     |93976      |N |34 |44 |6.00  |W |86  |43 |44.00 |AMERICAN FAMILY ASSOCIATION                                                 |   0.00 km |   0.00 mi |  0.00 deg |368.8  m|368.8  m|39609     |270.    |1057302 |27.4   m|502069    |
|WLJR        |88.5  MHz |FM |203 |ND  |-                   |A  |-  |LIC    |BIRMINGHAM               |AL |US |BLED   -20060119ADQ |0.     kW |0.37   kW |0.0     |183.0   |6804       |N |33 |23 |51.00 |W |86  |39 |41.00 |BRIARWOOD PRESBYTERIAN CHURCH                                               |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|385.7  m|-         |-       |1036727 |26.    m|1094231   |
|WJBE        |88.5  MHz |FM |203 |ND  |-                   |A  |-  |LIC    |FIVE POINTS              |AL |US |BLED   -20080507ACH |0.     kW |0.5    kW |0.0     |61.0    |172997     |N |33 |57 |51.00 |W |87  |12 |34.00 |BIG SOUTH COMMUNITY BROADCASTING, INC.                                      |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|231.   m|-         |-       |1239253 |40.    m|1245317   |
|WKUA        |88.5  MHz |FM |203 |DA  |-                   |A  |-  |LIC    |MOUNDVILLE               |AL |US |BLED   -20120203AAM |0.001  kW |5.5    kW |83.0    |83.0    |171636     |N |33 |4  |0.00  |W |87  |42 |1.00  |TBTA MINISTRIES                                                             |   0.00 km |   0.00 mi |  0.00 deg |139.   m|139.0  m|106992    |0.      |-       |55.    m|1486624   |
|KFLT-FM     |88.5  MHz |FM |203 |DA  |-                   |A  |-  |LIC    |TUCSON                   |AZ |US |BLED   -20050902AAH |0.     kW |1.5    kW |0.0     |115.0   |81952      |N |32 |0  |11.00 |W |110 |47 |49.00 |FAMILY LIFE BROADCASTING, INC.                                              |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|1080.  m|59051     |0.      |1002127 |147.   m|1126148   |
|KLKA        |88.5  MHz |FM |203 |DA  |-                   |C1 |-  |LIC    |GLOBE                    |AZ |US |BMLED  -20110427AAD |0.     kW |1.5    kW |0.0     |910.0   |82692      |N |33 |17 |55.00 |W |110 |50 |28.00 |AMERICAN EDUCATIONAL BROADCASTING, INC.                                     |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|2262.  m|83915     |0.      |-       |18.    m|1425151   |
|KSNH        |88.5  MHz |FM |203 |ND  |-                   |C3 |-  |LIC    |SNOWFLAKE                |AZ |US |BLED   -20120622ADP |11.    kW |2.75   kW |3.0     |3.0     |177228     |N |34 |15 |49.00 |W |110 |2  |19.00 |ADVANCE MINISTRIES, INC. D/B/A/ NEW LIFE CHRISTIAN SCHOOL                   |   0.00 km |   0.00 mi |  0.00 deg |1971.  m|1971.0 m|-         |-       |1215629 |34.    m|1505338   |
|K203BO      |88.5  MHz |FX |203 |DA  |-                   |D  |-  |LIC    |MENA                     |AR |US |BLFT   -19960923TD  |0.25   kW |0.25   kW |64.0    |64.0    |4239       |N |34 |36 |42.00 |W |94  |13 |44.00 |BOARD OF TRUSTEES OF THE UNIVERSITY OF ARKANSAS                             |   0.00 km |   0.00 mi |  0.00 deg |436.   m|436.0  m|16142     |200.    |-       |43.    m|232575    |
|K203CE      |88.5  MHz |FX |203 |ND  |-                   |D  |-  |LIC    |SPRINGDALE               |AR |US |BLFT   -19970912TC  |0.015  kW |0.015  kW |143.0   |143.0   |78828      |N |36 |12 |20.00 |W |94  |6  |6.00  |BIBLE BROADCASTING NETWORK, INC.                                            |   0.00 km |   0.00 mi |  0.00 deg |528.   m|528.0  m|-         |-       |-       |51.    m|253194    |
|KKJJ        |88.5  MHz |FM |203 |ND  |-                   |A  |-  |LIC    |DIAMOND CITY             |AR |US |BLED   -20120320AFU |0.     kW |2.     kW |0.0     |81.0    |174525     |N |36 |22 |53.70 |W |92  |56 |6.90  |THE POWER FOUNDATION                                                        |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|339.   m|-         |-       |1236438 |30.    m|1492554   |
|KTYC        |88.5  MHz |FM |203 |DA  |-                   |A  |-  |LIC    |NASHVILLE                |AR |US |BLED   -20120423ABQ |0.85   kW |0.85   kW |110.0   |110.0   |175551     |N |33 |59 |30.00 |W |93  |59 |34.00 |BOARD OF TRUSTEES OF THE UNIVERSITY OF ARKANSAS                             |   0.00 km |   0.00 mi |  0.00 deg |243.7  m|243.7  m|99050     |0.      |-       |57.    m|1496994   |
|KXKY        |88.5  MHz |FM |203 |ND  |-                   |A  |-  |LIC    |RATCLIFF                 |AR |US |BLED   -20121119AGR |0.15   kW |0.15   kW |-27.0   |-27.0   |177214     |N |35 |20 |3.00  |W |93  |51 |39.00 |LIGHTWAVE, INC                                                              |   0.00 km |   0.00 mi |  0.00 deg |135.   m|135.0  m|-         |-       |-       |9.     m|1526335   |
|KOYR        |88.5  MHz |FM |203 |DA  |-                   |C3 |-  |LIC    |YORKTOWN                 |AR |US |BLED   -20130311AEP |4.5    kW |4.5    kW |190.0   |190.0   |176803     |N |33 |43 |49.00 |W |91  |48 |56.00 |SMILE FM                                                                    |   0.00 km |   0.00 mi |  0.00 deg |260.   m|260.0  m|13375     |0.      |1062917 |145.7  m|1546503   |
|KHMS        |88.5  MHz |FM |203 |ND  |-                   |A  |-  |LIC    |VICTORVILLE              |CA |US |BLED   -19961016KA  |0.2    kW |0.2    kW |461.0   |461.0   |20539      |N |34 |36 |40.00 |W |117 |17 |20.00 |FAITH COMMUNICATIONS CORP.                                                  |   0.00 km |   0.00 mi |  0.00 deg |1374.  m|1374.0 m|-         |-       |-       |15.    m|234353    |
|KQED-FM     |88.5  MHz |FM |203 |ND  |-                   |B  |-  |LIC    |SAN FRANCISCO            |CA |US |BLED   -19971124KD  |110.   kW |110.   kW |387.0   |387.0   |35501      |N |37 |41 |23.00 |W |122 |26 |13.00 |NORTHERN CALIFORNIA PUBLIC BROADCASTING INC                                 |   0.00 km |   0.00 mi |  0.00 deg |432.   m|432.0  m|28550     |-       |1010563 |59.    m|257373    |
|KERU-FM     |88.5  MHz |FA |203 |ND  |-                   |A  |-  |USE    |BLYTHE                   |CA |US |-      --           |-      kW |-      kW |-       |-       |19750      |N |33 |36 |40.00 |W |114 |35 |48.00 |-                                                                           |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |0.     m|289911    |
|KCSN        |88.5  MHz |FA |203 |ND  |-                   |A  |-  |USE    |NORTHRIDGE               |CA |US |-      --           |-      kW |-      kW |-       |-       |62949      |N |34 |19 |11.00 |W |118 |33 |14.00 |-                                                                           |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |0.     m|289914    |
|KWTW        |88.5  MHz |FM |203 |DA  |-                   |B  |-  |LIC    |BISHOP                   |CA |US |BLED   -20020128AAA |0.9    kW |0.9    kW |889.0   |889.0   |86741      |N |37 |24 |48.00 |W |118 |11 |8.00  |LIVING PROOF, INC.                                                          |   0.00 km |   0.00 mi |  0.00 deg |3299.  m|3299.0 m|15231     |0.      |1035636 |13.    m|593077    |
|KCSN        |88.5  MHz |FM |203 |DA  |-                   |B1 |-  |LIC    |NORTHRIDGE               |CA |US |BLED   -20020905AAM |0.37   kW |0.37   kW |501.0   |501.0   |62949      |N |34 |19 |10.00 |W |118 |33 |15.00 |CALIFORNIA STATE UNIVERSITY, NORTHRIDGE                                     |   0.00 km |   0.00 mi |  0.00 deg |943.3  m|943.3  m|43338     |0.      |-       |25.9   m|611615    |
|KPSC        |88.5  MHz |FM |203 |ND  |-                   |A  |-  |LIC    |PALM SPRINGS             |CA |US |BLED   -20030812AAG |1.25   kW |1.25   kW |179.0   |179.0   |69394      |N |33 |51 |56.00 |W |116 |26 |4.00  |UNIVERSITY OF SOUTHERN CALIFORNIA                                           |   0.00 km |   0.00 mi |  0.00 deg |484.   m|484.0  m|-         |-       |-       |27.    m|913408    |
|K203DZ      |88.5  MHz |FX |203 |DA  |-                   |D  |-  |LIC    |JOHNSTONVILLE            |CA |US |BMLFT  -20040213ACC |0.     kW |0.25   kW |0.0     |-233.0  |92958      |N |40 |24 |54.00 |W |120 |38 |34.00 |CALVARY CHAPEL OF TWIN FALLS, INC.                                          |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|1314.  m|41518     |0.      |-       |34.    m|977979    |
|KCSN-FM1    |88.5  MHz |FB |203 |DA  |-                   |D  |-  |LIC    |WEST LOS ANGELES         |CA |US |BLFTB  -20041013ABL |0.     kW |1.28   kW |0.0     |0.0     |137504     |N |34 |3  |13.00 |W |118 |24 |10.00 |CALIFORNIA STATE UNIVERSITY, NORTHRIDGE                                     |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|146.   m|44690     |0.      |-       |79.    m|1019524   |
|KQKL        |88.5  MHz |FM |203 |DA  |-                   |B  |-  |LIC    |SELMA                    |CA |US |BMLED  -20050518AAE |50.    kW |50.    kW |150.0   |150.0   |89071      |N |36 |26 |50.00 |W |119 |37 |10.00 |EDUCATIONAL MEDIA FOUNDATION                                                |   0.00 km |   0.00 mi |  0.00 deg |219.1  m|219.1  m|45945     |0.      |1024398 |138.   m|1057465   |
